BVE2000000
#ACCELERATION
1.8,1.8,8,20,2.5
1.9,1.9,20,30,3.5
2,2,35,40,3
2.3,2.3,40,55,3
2.3,2.3,60,70,2.7
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
#PERFORMANCE
3.8
0.35
#DELAY
0.1
0.1
0.2
0.2
0.5
0.4
#MOVE
300
400
500
500
600
300
#BRAKE
1
1
10
#PRESSURE
400
400
690
780
#HANDLE
0
5
8
3
#COCKPIT
-730
2700
-1000
#CAR
35
6
25
4
19.7
0
#DEVICE
1
0
0
0
0
0
0
0
#MOTOR_P1
0,100,127
0,100,127
0,100,127
0,100,126
0,100,126
0,100,126
0,100,126
0,100,126
0,100,126
0,100,126
0,100,126
0,100,126
0,100,126
0,100,126
0,100,126
0,100,126
0,100,126
0,100,126
0,100,127
0,100,119
0,100,111
0,100,103
0,100,95
0,100,87
0,100,79
0,100,71
0,100,64
0,100,56
0,100,48
0,100,40
0,100,32
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
0,100,0
