BVE1220000
#ACCELERATION
0.25,0.15,9,20,0.98
0.42,0.25,15,40,0.982
0.65,0.385,20,65,0.985
0.95,0.5,30,85,0.991
1.28,0.72,35,110,0.992
1.6,0.95,40,115,0.993
1.9,1.15,45,110,0.994
2.18,1.35,50,100,0.995
#DECELERATION
3
#DELAY
0.8
0.8
0.6
0.5
0.8
0.7
#MOVE
900
900
3000
3000
150
250
#BRAKE
1
1
160
#PRESSURE
350
425
675
795
#HANDLE
0
8
6
0
#CAB
+001292
+004417
-011965
#CAR
26.5
0
26.
5
22.10
1
#DEVICE
1
0
0
0
0
0
20
0
#MOTOR_P1
7,110,127
0,78,102
0,78,102
0,79,101
0,79,101
0,79,101
0,80,100
0,80,100
0,81,100
0,82,100
0,83,100
0,84,100
0,86,100
0,87,101
0,88,102
0,89,102
0,90,103
0,91,103
0,92,103
0,94,103
0,95,103
0,96,103
0,97,103
0,98,103
0,99,103
0,100,103
0,101,103
0,103,103
0,104,103
0,105,103
0,106,103
0,106,103
0,106,103
0,107,103
0,107,103
0,107,103
0,107,103
0,107,103
0,107,103
0,107,103
0,108,104
0,108,104
0,108,104
0,109,104
0,109,104
0,109,104
0,109,104
0,109,104
0,110,104
0,110,104
0,110,104
0,110,104
0,110,104
0,111,104
0,111,104
0,111,104
0,111,104
0,112,104
0,112,104
0,112,104
0,112,104
0,112,104
0,113,104
0,113,104
0,113,105
0,113,105
0,113,105
0,114,105
0,114,105
0,114,105
0,114,106
0,114,106
0,115,106
0,116,107
0,116,107
1,93,100
1,94,101
1,94,101
1,95,102
1,96,102
1,97,103
1,98,104
1,98,104
1,99,105
1,100,105
1,100,105
1,101,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,102,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,103,105
1,104,105
1,104,105
1,104,105
1,104,105
1,105,105
1,105,105
1,106,105
1,106,105
1,107,105
1,107,106
1,108,106
1,108,106
1,109,106
2,86,96
2,86,97
2,87,97
2,87,98
2,87,99
2,88,99
2,88,100
2,88,101
2,89,101
2,89,102
2,89,103
2,90,104
2,90,104
2,91,105
2,92,106
2,93,106
2,94,107
2,94,108
2,95,108
2,96,109
2,97,110
2,98,110
2,99,111
2,100,111
2,100,111
2,100,111
2,100,111
2,101,111
2,101,111
2,101,111
2,101,111
2,101,111
2,102,111
2,102,111
2,102,111
2,102,111
2,103,111
2,103,111
2,103,111
3,92,111
3,93,110
3,93,111
3,94,111
3,95,112
3,95,112
3,96,113
3,97,113
3,97,113
3,98,113
3,99,113
3,99,113
3,100,113
3,100,113
3,100,113
3,100,113
3,100,113
3,100,114
3,100,114
3,100,114
3,100,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,101,114
3,102,114
3,102,114
3,102,114
3,102,114
3,102,114
3,102,114
3,102,115
3,102,115
3,102,115
3,102,115
3,102,115
3,102,115
3,103,115
3,103,115
3,103,115
3,103,115
3,103,115
3,103,115
3,103,115
3,103,115
3,103,115
3,103,115
4,92,115
4,93,112
4,93,113
4,94,114
4,95,114
4,96,115
4,96,116
4,97,116
4,98,116
4,99,116
4,99,116
4,100,116
4,101,116
4,102,116
4,102,116
4,103,116
4,103,116
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,103,117
4,104,117
4,104,117
4,104,117
4,104,117
4,104,117
4,104,117
4,104,117
4,104,118
4,104,118
4,104,118
4,104,118
4,104,118
4,104,118
4,104,118
4,104,118
4,104,118
4,104,118
4,104,118
4,104,118
4,104,118
4,104,118
4,104,118
5,94,115
5,95,116
5,95,117
5,96,118
5,96,119
5,97,120
5,97,120
5,98,120
5,98,120
5,99,120
5,99,120
5,100,120
5,100,120
5,101,120
5,101,120
5,102,120
5,102,120
5,102,120
5,103,120
5,103,120
5,104,120
5,104,120
5,104,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,105,120
5,106,120
5,106,120
5,106,120
5,107,120
5,107,120
5,107,120
5,107,120
5,107,120
5,108,120
5,108,120
5,108,120
5,108,120
5,108,120
5,109,120
5,109,120
5,109,120
5,109,120
5,109,120
5,110,120
5,110,120
5,110,119
5,110,119
5,111,119
5,111,119
5,112,118
5,112,118
6,90,127
6,90,127
6,91,127
6,92,127
6,92,127
6,92,127
6,93,127
6,94,127
6,94,127
6,94,127
6,95,127
6,96,127
6,96,127
6,96,126
6,97,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,126
6,98,125
6,98,125
6,98,125
6,98,125
6,98,125
6,98,125
6,98,125
6,98,125
